,Upwelling,Sahel,Sahara,West Africa,Central Africa,Europe,North America,South America,North Atlantic,South Atlantic
2014-10-03 18:00,19.98,0.0,0.0,0.0,0.0,0.11,0.0,0.0,79.91,0.0
2014-10-04 00:00,11.77,0.0,0.42,0.0,0.0,1.94,0.0,0.0,85.87,0.0
2014-10-04 06:00,7.68,0.0,3.34,0.0,0.0,9.01,0.0,0.0,79.98,0.0
2014-10-04 12:00,10.03,0.0,7.85,0.0,0.0,22.72,0.0,0.0,59.4,0.0
2014-10-04 18:00,28.86,0.0,2.14,0.0,0.0,27.02,0.0,0.0,41.97,0.0
2014-10-05 00:00,38.02,0.0,10.19,0.0,0.0,12.57,0.0,0.0,39.21,0.0
2014-10-05 06:00,26.35,0.0,15.17,0.0,0.0,6.02,0.0,0.0,52.46,0.0
2014-10-05 12:00,19.31,0.0,17.08,0.0,0.0,5.51,0.0,0.0,58.1,0.0
2014-10-05 18:00,23.97,0.0,7.78,0.0,0.0,19.07,0.0,0.0,49.18,0.0
2014-10-06 00:00,21.06,0.0,33.89,0.0,0.0,7.19,0.0,0.0,37.87,0.0
2014-10-06 06:00,23.1,0.0,34.39,0.0,0.0,9.09,0.0,0.0,33.41,0.0
2014-10-06 12:00,24.5,0.0,32.79,0.0,0.0,10.18,0.0,0.0,32.54,0.0
2014-10-06 18:00,31.1,0.0,8.59,0.0,0.0,8.17,0.0,0.0,52.15,0.0
2014-10-07 00:00,27.87,0.0,5.03,0.0,0.0,13.01,0.0,0.0,54.1,0.0
2014-10-07 06:00,21.06,0.0,0.0,0.0,0.0,18.89,0.0,0.0,60.05,0.0
2014-10-07 12:00,26.24,0.0,0.0,0.0,0.0,5.38,0.0,0.0,68.38,0.0
2014-10-07 18:00,28.7,0.0,0.0,0.0,0.0,1.21,0.0,0.0,70.09,0.0
2014-10-08 00:00,27.67,0.0,0.0,0.0,0.0,0.71,0.0,0.0,71.62,0.0
2014-10-08 06:00,20.77,0.0,0.0,0.0,0.0,6.28,0.0,0.0,72.95,0.0
2014-10-08 12:00,9.77,0.0,0.0,0.0,0.0,1.31,0.94,0.0,87.98,0.0
2014-10-08 18:00,18.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.38,0.0
2014-10-09 00:00,11.66,0.0,0.0,0.0,0.0,0.13,0.66,0.0,87.55,0.0
2014-10-09 06:00,12.11,0.0,0.0,0.0,0.0,0.0,0.22,0.0,87.67,0.0
2014-10-09 12:00,6.78,0.0,0.0,0.0,0.0,0.0,0.86,0.0,92.37,0.0
2014-10-09 18:00,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41,0.0
2014-10-10 00:00,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34,0.0
2014-10-10 06:00,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.67,0.0
2014-10-10 12:00,21.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.29,0.0
2014-10-10 18:00,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98,0.0
2014-10-11 00:00,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72,0.0
2014-10-11 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-11 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-11 18:00,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45,0.0
2014-10-12 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-12 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-12 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-12 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-13 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-13 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-13 12:00,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.28,0.0
2014-10-13 18:00,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.92,0.0
2014-10-14 00:00,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.49,0.0
2014-10-14 06:00,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.02,0.0
2014-10-14 12:00,2.89,0.0,0.0,0.0,0.0,1.26,0.0,0.0,95.85,0.0
2014-10-14 18:00,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.04,0.0
2014-10-15 00:00,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.47,0.0
2014-10-15 06:00,12.75,0.0,0.0,0.0,0.0,0.93,0.0,0.0,86.33,0.0
2014-10-15 12:00,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.77,0.0
2014-10-15 18:00,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.12,0.0
2014-10-16 00:00,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.03,0.0
2014-10-16 06:00,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.45,0.0
2014-10-16 12:00,17.47,0.0,0.0,0.0,0.0,0.11,0.0,0.0,82.42,0.0
2014-10-16 18:00,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.49,0.0
2014-10-17 00:00,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.05,0.0
2014-10-17 06:00,4.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,95.89,0.0
2014-10-17 12:00,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.15,0.0
2014-10-17 18:00,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.24,0.0
2014-10-18 00:00,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.84,0.0
2014-10-18 06:00,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.37,0.0
2014-10-18 12:00,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84,0.0
2014-10-18 18:00,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76,0.0
2014-10-19 00:00,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.18,0.0
2014-10-19 06:00,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0
2014-10-19 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-19 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-20 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-20 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-20 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-20 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-21 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-21 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-21 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,99.57,0.0
2014-10-21 18:00,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,97.88,0.0
2014-10-22 00:00,0.0,0.0,0.0,0.0,0.0,0.23,0.47,0.0,99.3,0.0
2014-10-22 06:00,1.12,0.0,0.0,0.0,0.0,0.0,0.15,0.0,98.73,0.0
2014-10-22 12:00,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.48,0.0
2014-10-22 18:00,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.49,0.0
2014-10-23 00:00,1.23,0.0,0.0,0.0,0.0,1.11,0.0,0.0,97.66,0.0
2014-10-23 06:00,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.05,0.0
2014-10-23 12:00,2.4,0.0,0.0,0.0,0.0,0.51,0.0,0.0,97.1,0.0
2014-10-23 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-24 00:00,14.16,0.0,0.0,0.0,0.0,0.16,0.0,0.0,85.68,0.0
2014-10-24 06:00,3.76,1.71,21.12,0.34,0.0,0.0,0.0,0.0,72.11,0.96
2014-10-24 12:00,0.2,3.67,10.43,0.0,0.0,0.0,0.0,0.0,85.7,0.0
2014-10-24 18:00,4.42,0.0,21.58,0.0,0.0,2.11,0.0,0.0,71.89,0.0
2014-10-25 00:00,26.91,0.0,7.63,0.0,0.0,0.62,0.0,0.0,64.85,0.0
2014-10-25 06:00,30.54,0.11,8.72,0.0,0.0,0.17,0.0,0.0,60.46,0.0
2014-10-25 12:00,20.69,0.0,10.96,0.0,0.0,0.22,0.0,0.0,68.13,0.0
2014-10-25 18:00,18.05,0.0,6.05,0.0,0.0,1.55,0.0,0.0,74.35,0.0
2014-10-26 00:00,26.92,0.0,1.59,0.0,0.0,2.06,0.0,0.0,69.43,0.0
2014-10-26 06:00,33.37,0.0,2.65,0.0,0.0,0.26,0.0,0.0,63.72,0.0
2014-10-26 12:00,35.77,0.05,4.25,0.0,0.0,1.3,0.0,0.0,58.63,0.0
2014-10-26 18:00,32.24,0.0,2.83,0.0,0.0,7.0,0.0,0.0,57.92,0.0
2014-10-27 00:00,33.67,0.0,0.64,0.0,0.0,0.0,0.0,0.0,65.69,0.0
2014-10-27 06:00,18.43,0.0,2.96,0.0,0.0,0.84,0.0,0.0,77.77,0.0
2014-10-27 12:00,6.43,0.0,0.63,0.0,0.0,6.2,0.0,0.0,86.74,0.0
2014-10-27 18:00,0.0,0.0,1.49,0.0,0.0,0.1,0.0,0.0,98.41,0.0
2014-10-28 00:00,0.0,0.0,1.81,0.0,0.0,0.29,0.0,0.0,97.9,0.0
2014-10-28 06:00,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,98.79,0.0
2014-10-28 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-28 18:00,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,98.02,0.0
2014-10-29 00:00,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,95.69,0.0
2014-10-29 06:00,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,98.8,0.0
2014-10-29 12:00,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,99.58,0.0
2014-10-29 18:00,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,99.76,0.0
2014-10-30 00:00,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,99.66,0.0
2014-10-30 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-30 12:00,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.96,0.0
2014-10-30 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-31 00:00,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,98.57,0.0
2014-10-31 06:00,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,97.26,0.0
2014-10-31 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-10-31 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-01 00:00,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.92,0.0
2014-11-01 06:00,32.19,0.0,0.0,0.0,0.0,0.53,0.0,0.0,67.28,0.0
2014-11-01 12:00,8.47,0.0,0.04,0.0,0.0,0.68,0.0,0.0,90.81,0.0
2014-11-01 18:00,24.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.31,0.0
2014-11-02 00:00,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.04,0.0
2014-11-02 06:00,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.19,0.0
2014-11-02 12:00,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.05,0.0
2014-11-02 18:00,14.01,0.0,0.0,0.0,0.0,0.0,0.64,0.0,85.35,0.0
2014-11-03 00:00,8.63,0.0,0.0,0.0,0.0,0.0,1.61,0.0,89.76,0.0
2014-11-03 06:00,25.6,0.0,0.0,0.0,0.0,0.0,0.14,0.0,74.26,0.0
2014-11-03 12:00,12.12,0.0,0.72,0.0,0.0,0.0,0.0,0.0,87.16,0.0
2014-11-03 18:00,14.6,0.0,1.41,0.0,0.0,0.0,0.0,0.0,84.0,0.0
2014-11-04 00:00,10.2,0.0,6.62,0.0,0.0,32.41,0.0,0.0,50.77,0.0
2014-11-04 06:00,11.33,0.0,21.97,0.0,0.0,2.58,0.0,0.0,64.12,0.0
2014-11-04 12:00,8.26,0.14,15.81,0.0,0.0,15.81,0.0,0.0,59.97,0.0
2014-11-04 18:00,4.11,0.0,16.65,0.0,0.0,26.21,0.0,0.0,53.03,0.0
2014-11-05 00:00,7.35,0.0,5.1,0.0,0.0,26.93,0.0,0.0,60.62,0.0
2014-11-05 06:00,15.42,0.0,0.53,0.0,0.0,24.51,0.0,0.0,59.55,0.0
2014-11-05 12:00,34.2,0.0,2.11,0.0,0.0,7.09,0.0,0.0,56.61,0.0
2014-11-05 18:00,28.77,0.0,6.5,0.0,0.0,6.64,0.0,0.0,58.09,0.0
2014-11-06 00:00,17.79,0.0,21.81,0.0,0.0,12.26,0.0,0.0,48.14,0.0
2014-11-06 06:00,16.85,0.0,0.0,0.0,0.0,0.0,0.64,0.0,82.51,0.0
2014-11-06 12:00,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.54,0.0
2014-11-06 18:00,21.34,0.0,0.0,0.0,0.0,0.0,0.41,0.0,78.25,0.0
2014-11-07 00:00,20.94,0.59,2.82,0.0,0.0,0.0,0.0,0.0,75.65,0.0
2014-11-07 06:00,20.59,0.0,0.0,0.0,0.0,0.0,0.74,0.0,78.67,0.0
2014-11-07 12:00,27.04,0.0,0.0,0.0,0.0,0.0,2.95,0.0,70.01,0.0
2014-11-07 18:00,23.57,0.0,0.0,0.0,0.0,12.22,0.0,0.0,64.21,0.0
2014-11-08 00:00,19.45,0.0,0.0,0.0,0.0,9.06,0.0,0.0,71.49,0.0
2014-11-08 06:00,19.85,0.0,0.0,0.0,0.0,3.69,0.0,0.0,76.46,0.0
2014-11-08 12:00,26.95,0.0,0.0,0.0,0.0,3.17,0.0,0.0,69.89,0.0
2014-11-08 18:00,12.86,0.0,0.0,0.0,0.0,13.08,0.0,0.0,74.06,0.0
2014-11-09 00:00,28.04,0.0,0.0,0.0,0.0,1.16,0.23,0.0,70.57,0.0
2014-11-09 06:00,35.95,0.0,0.1,0.0,0.0,1.47,0.0,0.0,62.49,0.0
2014-11-09 12:00,39.73,0.0,0.09,0.0,0.0,1.25,0.0,0.0,58.93,0.0
2014-11-09 18:00,34.46,0.0,1.33,0.0,0.0,5.73,0.0,0.0,58.48,0.0
2014-11-10 00:00,27.49,0.0,6.63,0.0,0.0,1.6,0.43,0.0,63.85,0.0
2014-11-10 06:00,30.03,0.0,3.6,0.0,0.0,3.71,0.0,0.0,62.65,0.0
2014-11-10 12:00,33.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.95,0.0
2014-11-10 18:00,25.54,0.0,0.0,0.0,0.0,0.0,13.17,0.0,61.29,0.0
2014-11-11 00:00,25.56,0.0,1.26,0.0,0.0,0.0,2.37,0.0,70.81,0.0
2014-11-11 06:00,19.35,0.0,0.0,0.0,0.0,0.0,0.34,0.0,80.31,0.0
2014-11-11 12:00,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55,0.0
2014-11-11 18:00,22.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.86,0.0
2014-11-12 00:00,16.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97,0.0
2014-11-12 06:00,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0.0
2014-11-12 12:00,14.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.34,0.0
2014-11-12 18:00,24.51,0.0,0.0,0.0,0.0,0.0,0.91,0.0,74.58,0.0
2014-11-13 00:00,34.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.12,0.0
2014-11-13 06:00,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44,0.0
2014-11-13 12:00,24.87,0.0,0.43,0.0,0.0,0.0,0.85,0.0,73.85,0.0
2014-11-13 18:00,27.99,0.0,0.0,0.0,0.0,0.0,0.33,0.0,71.68,0.0
2014-11-14 00:00,26.29,0.0,0.0,0.0,0.0,0.0,0.36,0.0,73.35,0.0
2014-11-14 06:00,29.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.88,0.0
2014-11-14 12:00,27.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99,0.0
2014-11-14 18:00,34.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.79,0.0
2014-11-15 00:00,39.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08,0.0
2014-11-15 06:00,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.01,0.0
2014-11-15 12:00,20.9,0.0,0.0,0.0,0.0,0.0,0.08,0.0,79.02,0.0
2014-11-15 18:00,11.39,0.0,0.0,0.0,0.0,0.0,3.1,0.0,85.51,0.0
2014-11-16 00:00,15.81,0.0,0.0,0.0,0.0,0.0,0.99,0.0,83.2,0.0
2014-11-16 06:00,20.05,0.0,0.0,0.0,0.0,0.0,0.82,0.0,79.13,0.0
2014-11-16 12:00,10.9,0.0,0.0,0.0,0.0,0.0,0.74,0.0,88.35,0.0
2014-11-16 18:00,14.29,0.0,0.0,0.0,0.0,0.0,0.06,0.0,85.64,0.0
2014-11-17 00:00,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.63,0.0
2014-11-17 06:00,17.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.17,0.0
2014-11-17 12:00,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.88,0.0
2014-11-17 18:00,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.01,0.0
2014-11-18 00:00,7.84,0.0,0.0,0.0,0.0,0.0,0.29,0.0,91.87,0.0
2014-11-18 06:00,16.02,0.0,0.0,0.0,0.0,0.0,0.38,0.0,83.61,0.0
2014-11-18 12:00,28.21,0.0,0.0,0.0,0.0,0.0,1.2,0.0,70.59,0.0
2014-11-18 18:00,8.62,0.0,0.0,0.0,0.0,0.0,0.47,0.0,90.91,0.0
2014-11-19 00:00,10.93,0.0,0.0,0.0,0.0,0.0,1.4,0.0,87.67,0.0
2014-11-19 06:00,19.95,0.0,0.0,0.0,0.0,0.0,0.55,0.0,79.51,0.0
2014-11-19 12:00,4.78,0.0,0.0,0.0,0.0,0.0,0.11,0.0,95.11,0.0
2014-11-19 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,99.31,0.0
2014-11-20 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-20 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,99.96,0.0
2014-11-20 12:00,0.0,0.0,0.0,0.0,0.0,0.0,13.99,0.0,86.01,0.0
2014-11-20 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-21 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-21 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-21 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,99.35,0.0
2014-11-21 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-22 00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,98.94,0.0
2014-11-22 06:00,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,98.53,0.0
2014-11-22 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,99.66,0.0
2014-11-22 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-23 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,99.32,0.0
2014-11-23 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,99.21,0.0
2014-11-23 12:00,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.78,0.0
2014-11-23 18:00,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58,0.0
2014-11-24 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,99.13,0.0
2014-11-24 06:00,6.68,0.0,0.0,0.0,0.0,0.0,0.84,0.0,92.48,0.0
2014-11-24 12:00,28.79,0.0,0.0,0.0,0.0,0.0,0.13,0.0,71.08,0.0
2014-11-24 18:00,22.43,0.0,0.0,0.0,0.0,0.0,1.35,0.0,76.22,0.0
2014-11-25 00:00,3.66,0.0,0.0,0.0,0.0,0.0,3.66,0.0,92.68,0.0
2014-11-25 06:00,10.99,0.0,0.0,0.0,0.0,0.0,8.09,0.0,80.92,0.0
2014-11-25 12:00,12.01,0.0,0.0,0.0,0.0,0.0,2.12,0.0,85.88,0.0
2014-11-25 18:00,8.8,0.0,0.0,0.0,0.0,0.27,3.45,0.0,87.48,0.0
2014-11-26 00:00,20.58,0.0,16.21,0.0,0.0,4.2,0.08,0.0,58.93,0.0
2014-11-26 06:00,24.27,0.0,4.45,0.0,0.0,0.0,2.58,0.0,68.7,0.0
2014-11-26 12:00,27.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,71.95,0.0
2014-11-26 18:00,27.02,0.0,1.26,0.0,0.0,5.68,0.32,0.0,65.72,0.0
2014-11-27 00:00,39.27,0.0,0.0,0.0,0.0,0.85,2.4,0.0,57.49,0.0
2014-11-27 06:00,32.41,0.0,0.0,0.0,0.0,0.0,3.7,0.0,63.89,0.0
2014-11-27 12:00,34.51,0.0,0.0,0.0,0.0,0.0,2.7,0.0,62.79,0.0
2014-11-27 18:00,33.6,1.25,3.63,0.0,0.0,10.67,0.68,0.0,50.17,0.0
2014-11-28 00:00,36.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.22,0.0
2014-11-28 06:00,27.83,0.0,0.0,0.0,0.0,0.0,0.55,0.0,71.62,0.0
2014-11-28 12:00,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.08,0.0
2014-11-28 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-29 00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,97.95,0.0
2014-11-29 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,99.55,0.0
2014-11-29 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,99.54,0.0
2014-11-29 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-30 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-30 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2014-11-30 12:00,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,96.16,0.0
2014-11-30 18:00,0.0,0.0,0.0,0.0,0.0,0.0,16.02,0.0,83.98,0.0
2014-12-01 00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.79,0.0,95.21,0.0
2014-12-01 06:00,7.54,0.0,0.0,0.0,0.0,0.0,7.03,0.0,85.42,0.0
2014-12-01 12:00,19.64,0.0,0.0,0.0,0.0,0.0,3.21,0.0,77.15,0.0
2014-12-01 18:00,9.84,0.0,0.0,0.0,0.0,0.0,4.69,0.0,85.47,0.0
2014-12-02 00:00,0.43,0.0,0.0,0.0,0.0,0.58,6.63,0.0,92.36,0.0
2014-12-02 06:00,1.02,0.0,0.0,0.0,0.0,2.03,3.39,0.0,93.56,0.0
2014-12-02 12:00,34.83,0.0,0.0,0.0,0.0,0.0,2.56,0.0,62.61,0.0
2014-12-02 18:00,4.22,0.0,0.0,0.0,0.0,5.84,0.39,0.0,89.55,0.0
2014-12-03 00:00,4.05,0.0,0.0,0.0,0.0,0.75,1.92,0.0,93.29,0.0
2014-12-03 06:00,6.34,0.0,0.0,0.0,0.0,1.94,4.52,0.0,87.2,0.0
2014-12-03 12:00,9.51,0.0,0.26,0.0,0.0,4.85,3.87,0.0,81.51,0.0
2014-12-03 18:00,19.66,0.0,0.0,0.0,0.0,0.0,3.28,0.0,77.06,0.0
2014-12-04 00:00,21.85,0.0,10.79,0.0,0.0,0.0,1.46,0.0,65.9,0.0
2014-12-04 06:00,14.02,0.0,2.74,0.0,0.0,2.52,0.0,0.0,80.71,0.0
2014-12-04 12:00,12.76,0.0,5.28,0.0,0.0,12.6,0.0,0.0,69.36,0.0
2014-12-04 18:00,10.78,0.0,2.36,0.0,0.0,32.74,0.0,0.0,54.12,0.0
2014-12-05 00:00,26.42,0.0,0.25,0.0,0.0,0.0,0.0,0.0,73.33,0.0
2014-12-05 06:00,13.52,0.0,8.3,0.0,0.0,7.88,0.0,0.0,70.3,0.0
2014-12-05 12:00,21.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.61,0.0
2014-12-05 18:00,19.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.23,0.0
2014-12-06 00:00,21.81,0.0,9.44,0.0,0.0,2.55,0.64,0.0,65.56,0.0
2014-12-06 06:00,16.52,0.0,11.23,0.0,0.0,0.0,0.66,0.0,71.59,0.0
2014-12-06 12:00,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.92,0.0
2014-12-06 18:00,10.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.73,0.0
2014-12-07 00:00,23.78,0.0,26.77,0.0,0.0,0.0,0.0,0.0,49.44,0.0
2014-12-07 06:00,4.04,0.0,4.87,0.0,0.0,24.23,1.67,0.0,65.18,0.0
2014-12-07 12:00,17.44,0.0,1.38,0.0,0.0,0.0,0.86,0.0,80.31,0.0
2014-12-07 18:00,24.84,0.0,0.13,0.0,0.0,0.0,0.0,0.0,75.03,0.0
2014-12-08 00:00,22.12,0.0,1.55,0.0,0.0,0.0,0.83,0.0,75.51,0.0
2014-12-08 06:00,13.76,0.0,20.75,0.0,0.0,1.07,1.28,0.0,63.15,0.0
2014-12-08 12:00,6.01,0.0,35.67,0.0,0.0,2.79,0.0,0.0,55.53,0.0
2014-12-08 18:00,14.33,0.0,4.34,0.0,0.0,0.0,0.0,0.0,81.34,0.0
2014-12-09 00:00,10.14,0.0,18.48,0.0,0.0,5.92,0.0,0.0,65.46,0.0
2014-12-09 06:00,14.8,0.0,6.51,0.0,0.0,3.43,0.0,0.0,73.61,1.64
2014-12-09 12:00,13.0,0.0,13.32,0.0,0.0,5.4,0.0,0.0,54.27,14.01
2014-12-09 18:00,5.07,0.0,26.21,0.0,0.0,4.93,0.0,0.0,49.84,13.95
2014-12-10 00:00,2.9,0.0,42.98,0.0,0.0,0.21,0.0,0.0,51.8,2.11
2014-12-10 06:00,0.0,0.0,36.97,0.0,0.0,1.16,0.0,0.0,61.86,0.0
2014-12-10 12:00,0.0,0.0,47.28,0.0,0.0,4.29,0.0,0.0,48.43,0.0
2014-12-10 18:00,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,92.97,0.0
